   101.23420715332031       0.17383180558681488              500           7
   0.94416834D-02  -0.58936980D-01  -0.20000000D+11  -0.19218048D+01  -0.20000000D+11 1 1
   0.94017609D-02  -0.60943156D-01  -0.20000000D+11  -0.19339678D+01  -0.20000000D+11 1 1
   0.93618383D-02  -0.62874425D-01  -0.20000000D+11  -0.19457327D+01  -0.20000000D+11 1 1
   0.93219158D-02  -0.64737711D-01  -0.20000000D+11  -0.19571381D+01  -0.20000000D+11 1 1
   0.92819932D-02  -0.66538910D-01  -0.20000000D+11  -0.19682165D+01  -0.20000000D+11 1 1
   0.92420707D-02  -0.68283090D-01  -0.20000000D+11  -0.19789960D+01  -0.20000000D+11 1 1
   0.92021481D-02  -0.69974646D-01  -0.20000000D+11  -0.19895010D+01  -0.20000000D+11 1 1
   0.91622256D-02  -0.71617421D-01  -0.20000000D+11  -0.19997528D+01  -0.20000000D+11 1 1
   0.91223030D-02  -0.73214797D-01  -0.20000000D+11  -0.20097698D+01  -0.20000000D+11 1 1
   0.90823805D-02  -0.74769768D-01  -0.20000000D+11  -0.20195687D+01  -0.20000000D+11 1 1
   0.90424579D-02  -0.76285005D-01  -0.20000000D+11  -0.20291642D+01  -0.20000000D+11 1 1
   0.90025353D-02  -0.77762895D-01  -0.20000000D+11  -0.20385693D+01  -0.20000000D+11 1 1
   0.89626128D-02  -0.79205589D-01  -0.20000000D+11  -0.20477959D+01  -0.20000000D+11 1 1
   0.89226902D-02  -0.80615030D-01  -0.20000000D+11  -0.20568546D+01  -0.20000000D+11 1 1
   0.88827677D-02  -0.81992980D-01  -0.20000000D+11  -0.20657551D+01  -0.20000000D+11 1 1
   0.88428451D-02  -0.83341044D-01  -0.20000000D+11  -0.20745062D+01  -0.20000000D+11 1 1
   0.88029226D-02  -0.84660690D-01  -0.20000000D+11  -0.20831159D+01  -0.20000000D+11 1 1
   0.87630000D-02  -0.85953261D-01  -0.20000000D+11  -0.20915914D+01  -0.20000000D+11 1 1
   0.87230775D-02  -0.87219993D-01  -0.20000000D+11  -0.20999397D+01  -0.20000000D+11 1 1
   0.86831549D-02  -0.88462027D-01  -0.20000000D+11  -0.21081668D+01  -0.20000000D+11 1 1
   0.86432324D-02  -0.89680416D-01  -0.20000000D+11  -0.21162784D+01  -0.20000000D+11 1 1
   0.86033098D-02  -0.90876136D-01  -0.20000000D+11  -0.21242800D+01  -0.20000000D+11 1 1
   0.85633873D-02  -0.92050095D-01  -0.20000000D+11  -0.21321764D+01  -0.20000000D+11 1 1
   0.85234647D-02  -0.93203135D-01  -0.20000000D+11  -0.21399722D+01  -0.20000000D+11 1 1
   0.84835422D-02  -0.94336045D-01  -0.20000000D+11  -0.21476717D+01  -0.20000000D+11 1 1
   0.84436196D-02  -0.95449559D-01  -0.20000000D+11  -0.21552787D+01  -0.20000000D+11 1 1
   0.84036971D-02  -0.96544367D-01  -0.20000000D+11  -0.21627972D+01  -0.20000000D+11 1 1
   0.83637745D-02  -0.97621114D-01  -0.20000000D+11  -0.21702305D+01  -0.20000000D+11 1 1
   0.83238520D-02  -0.98680407D-01  -0.20000000D+11  -0.21775819D+01  -0.20000000D+11 1 1
   0.82839294D-02  -0.99722816D-01  -0.20000000D+11  -0.21848545D+01  -0.20000000D+11 1 1
   0.82440069D-02  -0.10074888D+00  -0.20000000D+11  -0.21920512D+01  -0.20000000D+11 1 1
   0.82040843D-02  -0.10175911D+00  -0.20000000D+11  -0.21991747D+01  -0.20000000D+11 1 1
   0.81641618D-02  -0.10275397D+00  -0.20000000D+11  -0.22062276D+01  -0.20000000D+11 1 1
   0.81242392D-02  -0.10373393D+00  -0.20000000D+11  -0.22132124D+01  -0.20000000D+11 1 1
   0.80843167D-02  -0.10469942D+00  -0.20000000D+11  -0.22201313D+01  -0.20000000D+11 1 1
   0.80443941D-02  -0.10565083D+00  -0.20000000D+11  -0.22269865D+01  -0.20000000D+11 1 1
   0.80044716D-02  -0.10658856D+00  -0.20000000D+11  -0.22337800D+01  -0.20000000D+11 1 1
   0.79645490D-02  -0.10751298D+00  -0.20000000D+11  -0.22405140D+01  -0.20000000D+11 1 1
   0.79246265D-02  -0.10842444D+00  -0.20000000D+11  -0.22471901D+01  -0.20000000D+11 1 1
   0.78847039D-02  -0.10932326D+00  -0.20000000D+11  -0.22538103D+01  -0.20000000D+11 1 1
   0.78447814D-02  -0.11020976D+00  -0.20000000D+11  -0.22603761D+01  -0.20000000D+11 1 1
   0.78048588D-02  -0.11108425D+00  -0.20000000D+11  -0.22668893D+01  -0.20000000D+11 1 1
   0.77649363D-02  -0.11194702D+00  -0.20000000D+11  -0.22733513D+01  -0.20000000D+11 1 1
   0.77250137D-02  -0.11279835D+00  -0.20000000D+11  -0.22797636D+01  -0.20000000D+11 1 1
   0.76850912D-02  -0.11363848D+00  -0.20000000D+11  -0.22861277D+01  -0.20000000D+11 1 1
   0.76451686D-02  -0.11446769D+00  -0.20000000D+11  -0.22924448D+01  -0.20000000D+11 1 1
   0.76052461D-02  -0.11528621D+00  -0.20000000D+11  -0.22987163D+01  -0.20000000D+11 1 1
   0.75653235D-02  -0.11609428D+00  -0.20000000D+11  -0.23049434D+01  -0.20000000D+11 1 1
   0.75254010D-02  -0.11689211D+00  -0.20000000D+11  -0.23111272D+01  -0.20000000D+11 1 1
   0.74854784D-02  -0.11767992D+00  -0.20000000D+11  -0.23172690D+01  -0.20000000D+11 1 1
   0.74455559D-02  -0.11845792D+00  -0.20000000D+11  -0.23233698D+01  -0.20000000D+11 1 1
   0.74056333D-02  -0.11922630D+00  -0.20000000D+11  -0.23294306D+01  -0.20000000D+11 1 1
   0.73657107D-02  -0.11998526D+00  -0.20000000D+11  -0.23354525D+01  -0.20000000D+11 1 1
   0.73257882D-02  -0.12073497D+00  -0.20000000D+11  -0.23414364D+01  -0.20000000D+11 1 1
   0.72858656D-02  -0.12147562D+00  -0.20000000D+11  -0.23473833D+01  -0.20000000D+11 1 1
   0.72459431D-02  -0.12220737D+00  -0.20000000D+11  -0.23532940D+01  -0.20000000D+11 1 1
   0.72060205D-02  -0.12293038D+00  -0.20000000D+11  -0.23591695D+01  -0.20000000D+11 1 1
   0.71660980D-02  -0.12364482D+00  -0.20000000D+11  -0.23650105D+01  -0.20000000D+11 1 1
   0.71261754D-02  -0.12435083D+00  -0.20000000D+11  -0.23708178D+01  -0.20000000D+11 1 1
   0.70862529D-02  -0.12504856D+00  -0.20000000D+11  -0.23765923D+01  -0.20000000D+11 1 1
   0.70463303D-02  -0.12573816D+00  -0.20000000D+11  -0.23823347D+01  -0.20000000D+11 1 1
   0.70064078D-02  -0.12641976D+00  -0.20000000D+11  -0.23880457D+01  -0.20000000D+11 1 1
   0.69664852D-02  -0.12709350D+00  -0.20000000D+11  -0.23937260D+01  -0.20000000D+11 1 1
   0.69265627D-02  -0.12775949D+00  -0.20000000D+11  -0.23993763D+01  -0.20000000D+11 1 1
   0.68866401D-02  -0.12841788D+00  -0.20000000D+11  -0.24049972D+01  -0.20000000D+11 1 1
   0.68467176D-02  -0.12906876D+00  -0.20000000D+11  -0.24105894D+01  -0.20000000D+11 1 1
   0.68067950D-02  -0.12971228D+00  -0.20000000D+11  -0.24161535D+01  -0.20000000D+11 1 1
   0.67668725D-02  -0.13034852D+00  -0.20000000D+11  -0.24216901D+01  -0.20000000D+11 1 1
   0.67269499D-02  -0.13097761D+00  -0.20000000D+11  -0.24271997D+01  -0.20000000D+11 1 1
   0.66870274D-02  -0.13159966D+00  -0.20000000D+11  -0.24326830D+01  -0.20000000D+11 1 1
   0.66471048D-02  -0.13221475D+00  -0.20000000D+11  -0.24381404D+01  -0.20000000D+11 1 1
   0.66071823D-02  -0.13282300D+00  -0.20000000D+11  -0.24435725D+01  -0.20000000D+11 1 1
   0.65672597D-02  -0.13342450D+00  -0.20000000D+11  -0.24489798D+01  -0.20000000D+11 1 1
   0.65273372D-02  -0.13401934D+00  -0.20000000D+11  -0.24543628D+01  -0.20000000D+11 1 1
   0.64874146D-02  -0.13460761D+00  -0.20000000D+11  -0.24597220D+01  -0.20000000D+11 1 1
   0.64474921D-02  -0.13518941D+00  -0.20000000D+11  -0.24650579D+01  -0.20000000D+11 1 1
   0.64075695D-02  -0.13576482D+00  -0.20000000D+11  -0.24703708D+01  -0.20000000D+11 1 1
   0.63676470D-02  -0.13633392D+00  -0.20000000D+11  -0.24756613D+01  -0.20000000D+11 1 1
   0.63277244D-02  -0.13689679D+00  -0.20000000D+11  -0.24809298D+01  -0.20000000D+11 1 1
   0.62878019D-02  -0.13745352D+00  -0.20000000D+11  -0.24861766D+01  -0.20000000D+11 1 1
   0.62478793D-02  -0.13800418D+00  -0.20000000D+11  -0.24914023D+01  -0.20000000D+11 1 1
   0.62079568D-02  -0.13854885D+00  -0.20000000D+11  -0.24966072D+01  -0.20000000D+11 1 1
   0.61680342D-02  -0.13908759D+00  -0.20000000D+11  -0.25017916D+01  -0.20000000D+11 1 1
   0.61281117D-02  -0.13962049D+00  -0.20000000D+11  -0.25069560D+01  -0.20000000D+11 1 1
   0.60881891D-02  -0.14014760D+00  -0.20000000D+11  -0.25121008D+01  -0.20000000D+11 1 1
   0.60482666D-02  -0.14066900D+00  -0.20000000D+11  -0.25172262D+01  -0.20000000D+11 1 1
   0.60083440D-02  -0.14118475D+00  -0.20000000D+11  -0.25223327D+01  -0.20000000D+11 1 1
   0.59684215D-02  -0.14169491D+00  -0.20000000D+11  -0.25274206D+01  -0.20000000D+11 1 1
   0.59284989D-02  -0.14219956D+00  -0.20000000D+11  -0.25324901D+01  -0.20000000D+11 1 1
   0.58885764D-02  -0.14269874D+00  -0.20000000D+11  -0.25375417D+01  -0.20000000D+11 1 1
   0.58486538D-02  -0.14319252D+00  -0.20000000D+11  -0.25425757D+01  -0.20000000D+11 1 1
   0.58087313D-02  -0.14368096D+00  -0.20000000D+11  -0.25475923D+01  -0.20000000D+11 1 1
   0.57688087D-02  -0.14416412D+00  -0.20000000D+11  -0.25525919D+01  -0.20000000D+11 1 1
   0.57288861D-02  -0.14464204D+00  -0.20000000D+11  -0.25575747D+01  -0.20000000D+11 1 1
   0.56889636D-02  -0.14511478D+00  -0.20000000D+11  -0.25625411D+01  -0.20000000D+11 1 1
   0.56490410D-02  -0.14558239D+00  -0.20000000D+11  -0.25674913D+01  -0.20000000D+11 1 1
   0.56091185D-02  -0.14604494D+00  -0.20000000D+11  -0.25724256D+01  -0.20000000D+11 1 1
   0.55691959D-02  -0.14650245D+00  -0.20000000D+11  -0.25773443D+01  -0.20000000D+11 1 1
   0.55292734D-02  -0.14695500D+00  -0.20000000D+11  -0.25822476D+01  -0.20000000D+11 1 1
   0.54893508D-02  -0.14740261D+00  -0.20000000D+11  -0.25871359D+01  -0.20000000D+11 1 1
   0.54494283D-02  -0.14784535D+00  -0.20000000D+11  -0.25920092D+01  -0.20000000D+11 1 1
   0.54095057D-02  -0.14828325D+00  -0.20000000D+11  -0.25968680D+01  -0.20000000D+11 1 1
   0.53695832D-02  -0.14871636D+00  -0.20000000D+11  -0.26017124D+01  -0.20000000D+11 1 1
   0.53296606D-02  -0.14914472D+00  -0.20000000D+11  -0.26065427D+01  -0.20000000D+11 1 1
   0.52897381D-02  -0.14956838D+00  -0.20000000D+11  -0.26113591D+01  -0.20000000D+11 1 1
   0.52498155D-02  -0.14998738D+00  -0.20000000D+11  -0.26161618D+01  -0.20000000D+11 1 1
   0.52098930D-02  -0.15040175D+00  -0.20000000D+11  -0.26209510D+01  -0.20000000D+11 1 1
   0.51699704D-02  -0.15081155D+00  -0.20000000D+11  -0.26257271D+01  -0.20000000D+11 1 1
   0.51300479D-02  -0.15121680D+00  -0.20000000D+11  -0.26304901D+01  -0.20000000D+11 1 1
   0.50901253D-02  -0.15161754D+00  -0.20000000D+11  -0.26352403D+01  -0.20000000D+11 1 1
   0.50502028D-02  -0.15201382D+00  -0.20000000D+11  -0.26399779D+01  -0.20000000D+11 1 1
   0.50102802D-02  -0.15240567D+00  -0.20000000D+11  -0.26447031D+01  -0.20000000D+11 1 1
   0.49703577D-02  -0.15279313D+00  -0.20000000D+11  -0.26494162D+01  -0.20000000D+11 1 1
   0.49304351D-02  -0.15317623D+00  -0.20000000D+11  -0.26541172D+01  -0.20000000D+11 1 1
   0.48905126D-02  -0.15355500D+00  -0.20000000D+11  -0.26588064D+01  -0.20000000D+11 1 1
   0.48505900D-02  -0.15392947D+00  -0.20000000D+11  -0.26634840D+01  -0.20000000D+11 1 1
   0.48106675D-02  -0.15429970D+00  -0.20000000D+11  -0.26681501D+01  -0.20000000D+11 1 1
   0.47707449D-02  -0.15466569D+00  -0.20000000D+11  -0.26728050D+01  -0.20000000D+11 1 1
   0.47308224D-02  -0.15502749D+00  -0.20000000D+11  -0.26774488D+01  -0.20000000D+11 1 1
   0.46908998D-02  -0.15538512D+00  -0.20000000D+11  -0.26820816D+01  -0.20000000D+11 1 1
   0.46509773D-02  -0.15573863D+00  -0.20000000D+11  -0.26867038D+01  -0.20000000D+11 1 1
   0.46110547D-02  -0.15608802D+00  -0.20000000D+11  -0.26913153D+01  -0.20000000D+11 1 1
   0.45711322D-02  -0.15643335D+00  -0.20000000D+11  -0.26959165D+01  -0.20000000D+11 1 1
   0.45312096D-02  -0.15677462D+00  -0.20000000D+11  -0.27005074D+01  -0.20000000D+11 1 1
   0.44912871D-02  -0.15711188D+00  -0.20000000D+11  -0.27050882D+01  -0.20000000D+11 1 1
   0.44513645D-02  -0.15744515D+00  -0.20000000D+11  -0.27096591D+01  -0.20000000D+11 1 1
   0.44114420D-02  -0.15777445D+00  -0.20000000D+11  -0.27142202D+01  -0.20000000D+11 1 1
   0.43715194D-02  -0.15809982D+00  -0.20000000D+11  -0.27187717D+01  -0.20000000D+11 1 1
   0.43315969D-02  -0.15842127D+00  -0.20000000D+11  -0.27233138D+01  -0.20000000D+11 1 1
   0.42916743D-02  -0.15873884D+00  -0.20000000D+11  -0.27278465D+01  -0.20000000D+11 1 1
   0.42517518D-02  -0.15905254D+00  -0.20000000D+11  -0.27323700D+01  -0.20000000D+11 1 1
   0.42118292D-02  -0.15936241D+00  -0.20000000D+11  -0.27368845D+01  -0.20000000D+11 1 1
   0.41719067D-02  -0.15966846D+00  -0.20000000D+11  -0.27413900D+01  -0.20000000D+11 1 1
   0.41319841D-02  -0.15997072D+00  -0.20000000D+11  -0.27458869D+01  -0.20000000D+11 1 1
   0.40920615D-02  -0.16026922D+00  -0.20000000D+11  -0.27503751D+01  -0.20000000D+11 1 1
   0.40521390D-02  -0.16056397D+00  -0.20000000D+11  -0.27548548D+01  -0.20000000D+11 1 1
   0.40122164D-02  -0.16085499D+00  -0.20000000D+11  -0.27593261D+01  -0.20000000D+11 1 1
   0.39722939D-02  -0.16114232D+00  -0.20000000D+11  -0.27637892D+01  -0.20000000D+11 1 1
   0.39323713D-02  -0.16142596D+00  -0.20000000D+11  -0.27682443D+01  -0.20000000D+11 1 1
   0.38924488D-02  -0.16170594D+00  -0.20000000D+11  -0.27726913D+01  -0.20000000D+11 1 1
   0.38525262D-02  -0.16198229D+00  -0.20000000D+11  -0.27771305D+01  -0.20000000D+11 1 1
   0.38126037D-02  -0.16225502D+00  -0.20000000D+11  -0.27815620D+01  -0.20000000D+11 1 1
   0.37726811D-02  -0.16252414D+00  -0.20000000D+11  -0.27859859D+01  -0.20000000D+11 1 1
   0.37327586D-02  -0.16278969D+00  -0.20000000D+11  -0.27904022D+01  -0.20000000D+11 1 1
   0.36928360D-02  -0.16305167D+00  -0.20000000D+11  -0.27948113D+01  -0.20000000D+11 1 1
   0.36529135D-02  -0.16331011D+00  -0.20000000D+11  -0.27992130D+01  -0.20000000D+11 1 1
   0.36129909D-02  -0.16356503D+00  -0.20000000D+11  -0.28036077D+01  -0.20000000D+11 1 1
   0.35730684D-02  -0.16381643D+00  -0.20000000D+11  -0.28079953D+01  -0.20000000D+11 1 1
   0.35331458D-02  -0.16406435D+00  -0.20000000D+11  -0.28123760D+01  -0.20000000D+11 1 1
   0.34932233D-02  -0.16430880D+00  -0.20000000D+11  -0.28167499D+01  -0.20000000D+11 1 1
   0.34533007D-02  -0.16454979D+00  -0.20000000D+11  -0.28211171D+01  -0.20000000D+11 1 1
   0.34133782D-02  -0.16478734D+00  -0.20000000D+11  -0.28254777D+01  -0.20000000D+11 1 1
   0.33734556D-02  -0.16502147D+00  -0.20000000D+11  -0.28298318D+01  -0.20000000D+11 1 1
   0.33335331D-02  -0.16525219D+00  -0.20000000D+11  -0.28341796D+01  -0.20000000D+11 1 1
   0.32936105D-02  -0.16547952D+00  -0.20000000D+11  -0.28385211D+01  -0.20000000D+11 1 1
   0.32536880D-02  -0.16570347D+00  -0.20000000D+11  -0.28428564D+01  -0.20000000D+11 1 1
   0.32137654D-02  -0.16592406D+00  -0.20000000D+11  -0.28471857D+01  -0.20000000D+11 1 1
   0.31738429D-02  -0.16614130D+00  -0.20000000D+11  -0.28515090D+01  -0.20000000D+11 1 1
   0.31339203D-02  -0.16635521D+00  -0.20000000D+11  -0.28558264D+01  -0.20000000D+11 1 1
   0.30939978D-02  -0.16656581D+00  -0.20000000D+11  -0.28601381D+01  -0.20000000D+11 1 1
   0.30540752D-02  -0.16677310D+00  -0.20000000D+11  -0.28644440D+01  -0.20000000D+11 1 1
   0.30141527D-02  -0.16697709D+00  -0.20000000D+11  -0.28687445D+01  -0.20000000D+11 1 1
   0.29742301D-02  -0.16717781D+00  -0.20000000D+11  -0.28730394D+01  -0.20000000D+11 1 1
   0.29343076D-02  -0.16737527D+00  -0.20000000D+11  -0.28773289D+01  -0.20000000D+11 1 1
   0.28943850D-02  -0.16756947D+00  -0.20000000D+11  -0.28816132D+01  -0.20000000D+11 1 1
   0.28544625D-02  -0.16776044D+00  -0.20000000D+11  -0.28858922D+01  -0.20000000D+11 1 1
   0.28145399D-02  -0.16794817D+00  -0.20000000D+11  -0.28901661D+01  -0.20000000D+11 1 1
   0.27746174D-02  -0.16813270D+00  -0.20000000D+11  -0.28944350D+01  -0.20000000D+11 1 1
   0.27346948D-02  -0.16831401D+00  -0.20000000D+11  -0.28986990D+01  -0.20000000D+11 1 1
   0.26947723D-02  -0.16849214D+00  -0.20000000D+11  -0.29029581D+01  -0.20000000D+11 1 1
   0.26548497D-02  -0.16866709D+00  -0.20000000D+11  -0.29072124D+01  -0.20000000D+11 1 1
   0.26149272D-02  -0.16883887D+00  -0.20000000D+11  -0.29114621D+01  -0.20000000D+11 1 1
   0.25750046D-02  -0.16900749D+00  -0.20000000D+11  -0.29157072D+01  -0.20000000D+11 1 1
   0.25350821D-02  -0.16917296D+00  -0.20000000D+11  -0.29199478D+01  -0.20000000D+11 1 1
   0.24951595D-02  -0.16933529D+00  -0.20000000D+11  -0.29241839D+01  -0.20000000D+11 1 1
   0.24552369D-02  -0.16949450D+00  -0.20000000D+11  -0.29284158D+01  -0.20000000D+11 1 1
   0.24153144D-02  -0.16965059D+00  -0.20000000D+11  -0.29326433D+01  -0.20000000D+11 1 1
   0.23753918D-02  -0.16980357D+00  -0.20000000D+11  -0.29368667D+01  -0.20000000D+11 1 1
   0.23354693D-02  -0.16995346D+00  -0.20000000D+11  -0.29410860D+01  -0.20000000D+11 1 1
   0.22955467D-02  -0.17010026D+00  -0.20000000D+11  -0.29453013D+01  -0.20000000D+11 1 1
   0.22556242D-02  -0.17024398D+00  -0.20000000D+11  -0.29495126D+01  -0.20000000D+11 1 1
   0.22157016D-02  -0.17038462D+00  -0.20000000D+11  -0.29537201D+01  -0.20000000D+11 1 1
   0.21757791D-02  -0.17052221D+00  -0.20000000D+11  -0.29579239D+01  -0.20000000D+11 1 1
   0.21358565D-02  -0.17065675D+00  -0.20000000D+11  -0.29621239D+01  -0.20000000D+11 1 1
   0.20959340D-02  -0.17078824D+00  -0.20000000D+11  -0.29663203D+01  -0.20000000D+11 1 1
   0.20560114D-02  -0.17091669D+00  -0.20000000D+11  -0.29705131D+01  -0.20000000D+11 1 1
   0.20160889D-02  -0.17104211D+00  -0.20000000D+11  -0.29747025D+01  -0.20000000D+11 1 1
   0.19761663D-02  -0.17116452D+00  -0.20000000D+11  -0.29788885D+01  -0.20000000D+11 1 1
   0.19362438D-02  -0.17128391D+00  -0.20000000D+11  -0.29830712D+01  -0.20000001D+11 1 1
   0.18963212D-02  -0.17140030D+00  -0.20000000D+11  -0.29872506D+01  -0.20000001D+11 1 1
   0.18563987D-02  -0.17151369D+00  -0.20000000D+11  -0.29914268D+01  -0.20000001D+11 1 1
   0.18164761D-02  -0.17162408D+00  -0.20000000D+11  -0.29956000D+01  -0.20000001D+11 1 1
   0.17765536D-02  -0.17173150D+00  -0.20000001D+11  -0.29997701D+01  -0.20000001D+11 1 1
   0.17366310D-02  -0.17183593D+00  -0.20000001D+11  -0.30039373D+01  -0.20000001D+11 1 1
   0.16967085D-02  -0.17193740D+00  -0.20000001D+11  -0.30081016D+01  -0.20000001D+11 1 1
   0.16567859D-02  -0.17203590D+00  -0.20000001D+11  -0.30122631D+01  -0.20000001D+11 1 1
   0.16168634D-02  -0.17213144D+00  -0.20000001D+11  -0.30164218D+01  -0.20000001D+11 1 1
   0.15769408D-02  -0.17222403D+00  -0.20000001D+11  -0.30205779D+01  -0.20000001D+11 1 1
   0.15370183D-02  -0.17231368D+00  -0.20000001D+11  -0.30247314D+01  -0.20000001D+11 1 1
   0.14970957D-02  -0.17240038D+00  -0.20000001D+11  -0.30288823D+01  -0.20000001D+11 1 1
   0.14571732D-02  -0.17248415D+00  -0.20000001D+11  -0.30330308D+01  -0.20000001D+11 1 1
   0.14172506D-02  -0.17256499D+00  -0.20000001D+11  -0.30371769D+01  -0.20000001D+11 1 1
   0.13773281D-02  -0.17264291D+00  -0.20000001D+11  -0.30413206D+01  -0.20000001D+11 1 1
   0.13374055D-02  -0.17271790D+00  -0.20000001D+11  -0.30454622D+01  -0.20000001D+11 1 1
   0.12974830D-02  -0.17278999D+00  -0.20000001D+11  -0.30496015D+01  -0.20000001D+11 1 1
   0.12575604D-02  -0.17285916D+00  -0.20000001D+11  -0.30537387D+01  -0.20000001D+11 1 1
   0.12176379D-02  -0.17292543D+00  -0.20000001D+11  -0.30578739D+01  -0.20000001D+11 1 1
   0.11777153D-02  -0.17298879D+00  -0.20000001D+11  -0.30620071D+01  -0.20000001D+11 1 1
   0.11377928D-02  -0.17304927D+00  -0.20000001D+11  -0.30661383D+01  -0.20000001D+11 1 1
   0.10978702D-02  -0.17310684D+00  -0.20000001D+11  -0.30702677D+01  -0.20000001D+11 1 1
   0.10579477D-02  -0.17316154D+00  -0.20000001D+11  -0.30743953D+01  -0.20000001D+11 1 1
   0.10180251D-02  -0.17321334D+00  -0.20000001D+11  -0.30785213D+01  -0.20000001D+11 1 1
   0.97810255D-03  -0.17326227D+00  -0.20000001D+11  -0.30826455D+01  -0.20000001D+11 1 1
   0.93818000D-03  -0.17330832D+00  -0.20000001D+11  -0.30867682D+01  -0.20000001D+11 1 1
   0.89825745D-03  -0.17335150D+00  -0.20000001D+11  -0.30908893D+01  -0.20000001D+11 1 1
   0.85833490D-03  -0.17339180D+00  -0.20000001D+11  -0.30950090D+01  -0.20000001D+11 1 1
   0.81841235D-03  -0.17342924D+00  -0.20000001D+11  -0.30991273D+01  -0.20000001D+11 1 1
   0.77848980D-03  -0.17346381D+00  -0.20000001D+11  -0.31032443D+01  -0.20000001D+11 1 1
   0.73856725D-03  -0.17349553D+00  -0.20000001D+11  -0.31073600D+01  -0.20000001D+11 1 1
   0.69864470D-03  -0.17352438D+00  -0.20000001D+11  -0.31114745D+01  -0.20000001D+11 1 1
   0.65872215D-03  -0.17355038D+00  -0.20000001D+11  -0.31155878D+01  -0.20000002D+11 1 1
   0.61879959D-03  -0.17357353D+00  -0.20000002D+11  -0.31197001D+01  -0.20000002D+11 1 1
   0.57887704D-03  -0.17359382D+00  -0.20000002D+11  -0.31238114D+01  -0.20000002D+11 1 1
   0.53895449D-03  -0.17361126D+00  -0.20000002D+11  -0.31279217D+01  -0.20000002D+11 1 1
   0.49903194D-03  -0.17362586D+00  -0.20000002D+11  -0.31320312D+01  -0.20000002D+11 1 1
   0.45910939D-03  -0.17363761D+00  -0.20000002D+11  -0.31361398D+01  -0.20000002D+11 1 1
   0.41918684D-03  -0.17364652D+00  -0.20000002D+11  -0.31402477D+01  -0.20000002D+11 1 1
   0.37926429D-03  -0.17365258D+00  -0.20000003D+11  -0.31443549D+01  -0.20000003D+11 1 1
   0.33934174D-03  -0.17365580D+00  -0.20000003D+11  -0.31484615D+01  -0.20000003D+11 1 1
   0.29941918D-03  -0.17365618D+00  -0.20000003D+11  -0.31525675D+01  -0.20000003D+11 2 1
   0.25949663D-03  -0.17365373D+00  -0.20000004D+11  -0.31566730D+01  -0.20000004D+11 2 1
   0.21957408D-03  -0.17364844D+00  -0.20000005D+11  -0.31607781D+01  -0.20000005D+11 2 1
   0.17965153D-03  -0.17364030D+00  -0.20000006D+11  -0.31648828D+01  -0.20000006D+11 2 1
   0.13972898D-03  -0.17362934D+00  -0.20000007D+11  -0.31689872D+01  -0.20000007D+11 2 1
   0.99806428D-04  -0.17361554D+00  -0.20000010D+11  -0.31730913D+01  -0.20000010D+11 2 1
   0.59883877D-04  -0.17359890D+00  -0.20000017D+11  -0.31771952D+01  -0.20000017D+11 2 1
   0.19961326D-04  -0.17357943D+00  -0.20000050D+11  -0.31812991D+01  -0.20000050D+11 2 1
